UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
438498.0,Stratford University,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,52129,36899,,,51757,50162,42748
438498.0,Stratford University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,45475,65680,65238,66620,78652,79782,87986
438498.0,Stratford University,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,44594,35072,57318,,62154,70796,73813
438498.0,Stratford University,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,,,,,
438498.0,Stratford University,"Private, for-profit",5209,Hospitality Administration/Management.,3,Bachelor's Degree,36758,37933,29685,31386,32987,32056,43120
438586.0,American InterContinental University-Atlanta,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,42570,45331,45207,47516,51687,55591,65067
438586.0,American InterContinental University-Atlanta,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,44209,28733,32711,33004,35862,37928,43009
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,19700,23538,19876,,32092,32692
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,14267,,26053,,34634,39863
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,48290,35095,33993,,40754,,
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,43932,41068,41703,39955,43528,47125,53144
438586.0,American InterContinental University-Atlanta,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,48142,38436,38289,38760,46628,44503,48340
439871.0,PCI College,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,,,,,,,
439969.0,Acupuncture and Massage College,"Private, for-profit",5133,Alternative and Complementary Medicine and Medical Systems.,3,Bachelor's Degree,,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,44414,53242,40551,43217,52129,48107,63521
440749.0,National American University-Ellsworth,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",1109,Computer Systems Networking and Telecommunications.,3,Bachelor's Degree,,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,33776,39835,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,46067,36958,36938,38724,45720,45613,50176
440749.0,National American University-Ellsworth,"Private, for-profit",4901,Air Transportation.,3,Bachelor's Degree,35454,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,47702,37731,39832,42940,45392,48242,54274
440749.0,National American University-Ellsworth,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,40958,42593,45109,47012,48827,53392,57947
440749.0,National American University-Ellsworth,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,41443,45951,42682,46628,35820,49942,56049
440749.0,National American University-Ellsworth,"Private, for-profit",5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,35741,40851,41205,42160,,51824,54795
440749.0,National American University-Ellsworth,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,,,,,,,
440749.0,National American University-Ellsworth,"Private, for-profit",5220,Construction Management.,3,Bachelor's Degree,,,,,,,
441229.0,Smith Chason College,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,35083,,,,50199,,
442161.0,University of Phoenix-Illinois,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,42209,39195,36887,38300,47987,44185,50328
442161.0,University of Phoenix-Illinois,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,46965,32912,32901,33019,39554,39966,46004
442161.0,University of Phoenix-Illinois,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,47880,38040,35214,35637,44580,41208,46659
442161.0,University of Phoenix-Illinois,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,38996,49674,48220,48830,58268,56533,63179
442161.0,University of Phoenix-Illinois,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,43957,44552,43575,45387,51405,52008,58358
442161.0,University of Phoenix-Illinois,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,45799,46532,44246,45194,57983,51907,58963
442161.0,University of Phoenix-Illinois,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,41075,47878,43453,45793,63570,53053,58812
442426.0,St Louis College of Health Careers-Fenton,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,39202,,,,58129,,
442426.0,St Louis College of Health Careers-Fenton,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,24320,58137,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,32097,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,40490,53538,64990,,66795,,101512
442569.0,University of Arkansas Grantham,"Private, for-profit",1109,Computer Systems Networking and Telecommunications.,3,Bachelor's Degree,,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,30200,,,,86607,,
442569.0,University of Arkansas Grantham,"Private, for-profit",1503,Electrical Engineering Technologies/Technicians.,3,Bachelor's Degree,33724,69988,,,87606,,
442569.0,University of Arkansas Grantham,"Private, for-profit",1512,Computer Engineering Technologies/Technicians.,3,Bachelor's Degree,,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",1515,Engineering-Related Fields.,3,Bachelor's Degree,45018,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",3099,"Multi/Interdisciplinary Studies, Other.",3,Bachelor's Degree,15536,56582,57318,71002,74432,83184,74329
442569.0,University of Arkansas Grantham,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,34935,37972,45696,44166,50520,47671,
442569.0,University of Arkansas Grantham,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,30266,97404,78971,81121,,85260,115555
442569.0,University of Arkansas Grantham,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,35090,42846,45048,46295,59009,58286,67254
442569.0,University of Arkansas Grantham,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,38067,,,,48931,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5208,Finance and Financial Management Services.,3,Bachelor's Degree,,,,,,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,39347,,,,46524,,
442569.0,University of Arkansas Grantham,"Private, for-profit",5212,Management Information Systems and Services.,3,Bachelor's Degree,40075,,,,,,
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,44916,,,35914,,42564,48630
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,,,,,
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5209,Hospitality Administration/Management.,3,Bachelor's Degree,,,,,,,
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
442639.0,University of the Potomac-VA Campus,"Private, for-profit",5212,Management Information Systems and Services.,3,Bachelor's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",901,Communication and Media Studies.,3,Bachelor's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",1503,Electrical Engineering Technologies/Technicians.,3,Bachelor's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,23095,,,,18014,,
442930.0,University of Antelope Valley,"Private, for-profit",4004,Atmospheric Sciences and Meteorology.,3,Bachelor's Degree,,,,,38421,,
442930.0,University of Antelope Valley,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,25967,22534,31142,,39805,48900
442930.0,University of Antelope Valley,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
442930.0,University of Antelope Valley,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,23649,20737,32569,,35334
443331.0,West Coast University-Los Angeles,"Private, for-profit",5106,Dental Support Services and Allied Professions.,3,Bachelor's Degree,34028,72503,71015,74135,73751,70617,76042
443331.0,West Coast University-Los Angeles,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,38722,80831,82415,89318,95859,98869,110377
443410.0,DigiPen Institute of Technology,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,23819,25774,38522,37605,44420,53376
443410.0,DigiPen Institute of Technology,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,80803,76998,99265,102580,122323,120534
443410.0,DigiPen Institute of Technology,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,,,81885,,
443410.0,DigiPen Institute of Technology,"Private, for-profit",1409,Computer Engineering.,3,Bachelor's Degree,,,,,101832,,
443410.0,DigiPen Institute of Technology,"Private, for-profit",3031,Human Computer Interaction.,3,Bachelor's Degree,,34168,36848,53171,50265,,
443410.0,DigiPen Institute of Technology,"Private, for-profit",5009,Music.,3,Bachelor's Degree,,,,,,,
443599.0,American College of Healthcare Sciences,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,,,,,,,
443766.0,Strayer University-Tennessee,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,41760,59686,61144,66674,67315,77481,83581
443766.0,Strayer University-Tennessee,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,42699,66456,65355,68667,71167,78793,87437
443766.0,Strayer University-Tennessee,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48001,38520,40448,40878,43405,50636,54929
443766.0,Strayer University-Tennessee,"Private, for-profit",4506,Economics.,3,Bachelor's Degree,,,,,,,
443766.0,Strayer University-Tennessee,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,35864,,,,81061,,
443766.0,Strayer University-Tennessee,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,47169,47245,50096,52973,55431,59763,64524
443766.0,Strayer University-Tennessee,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,47164,47363,44407,46825,52373,56398,59529
443766.0,Strayer University-Tennessee,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
443784.0,Strayer University-Pennsylvania,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,41760,59686,61144,66674,67315,77481,83581
443784.0,Strayer University-Pennsylvania,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,42699,66456,65355,68667,71167,78793,87437
443784.0,Strayer University-Pennsylvania,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48001,38520,40448,40878,43405,50636,54929
443784.0,Strayer University-Pennsylvania,"Private, for-profit",4506,Economics.,3,Bachelor's Degree,,,,,,,
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,47169,47245,50096,52973,55431,59763,64524
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,47164,47363,44407,46825,52373,56398,59529
443784.0,Strayer University-Pennsylvania,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
444088.0,Brookline College-Albuquerque,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,29361,31205,26682,33962,36180,39701
444088.0,Brookline College-Albuquerque,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,42775,
444088.0,Brookline College-Albuquerque,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,40944,68395,69146,72108,78980,79023,88614
444088.0,Brookline College-Albuquerque,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,,,,,,,
444255.0,Hussian College-Daymar College Murfreesboro,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,30483,31133,30180,,37362,38824
444255.0,Hussian College-Daymar College Murfreesboro,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,30071,31168,32925,,,,
444325.0,ATI College-Whittier,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
444787.0,Nightingale College,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,38242,,,,79449,,
445027.0,American InterContinental University,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,,,32569,28323,,34931,39265
445027.0,American InterContinental University,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,42570,45331,45207,47516,51687,55591,65067
445027.0,American InterContinental University,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,44209,28733,32711,33004,35862,37928,43009
445027.0,American InterContinental University,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,19700,23538,19876,,32092,32692
445027.0,American InterContinental University,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,14267,,26053,,34634,39863
445027.0,American InterContinental University,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,48290,35095,33993,,40754,,
445027.0,American InterContinental University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,43932,41068,41703,39955,43528,47125,53144
445027.0,American InterContinental University,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,48142,38436,38289,38760,46628,44503,48340
445027.0,American InterContinental University,"Private, for-profit",5219,"Specialized Sales, Merchandising and  Marketing Operations.",3,Bachelor's Degree,,,,,,,
445133.0,American InterContinental University-Houston,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,42570,45331,45207,47516,51687,55591,65067
445133.0,American InterContinental University-Houston,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,44209,28733,32711,33004,35862,37928,43009
445133.0,American InterContinental University-Houston,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,48290,35095,33993,,40754,,
445133.0,American InterContinental University-Houston,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,43932,41068,41703,39955,43528,47125,53144
445133.0,American InterContinental University-Houston,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,48142,38436,38289,38760,46628,44503,48340
445300.0,University of Phoenix-New Jersey,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,38996,49674,48220,48830,58268,56533,63179
445300.0,University of Phoenix-New Jersey,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,43957,44552,43575,45387,51405,52008,58358
445692.0,Neumont College of Computer Science,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,,70731,80095,86542,,,
445692.0,Neumont College of Computer Science,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,74119,72274,84311,,,
445692.0,Neumont College of Computer Science,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,60015,61218,75794,,,
446385.0,Los Angeles College of Music,"Private, for-profit",5009,Music.,3,Bachelor's Degree,36153,,,,24059,,
446385.0,Los Angeles College of Music,"Private, for-profit",5010,"Arts, Entertainment,and Media Management.",3,Bachelor's Degree,,,,,,,
446525.0,SAE Institute of Technology-Nashville,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,33391,,,,,,
446561.0,Stanbridge University,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,,,,,,,
446561.0,Stanbridge University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,36176,,,,,,
447014.0,Daytona College,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
447050.0,United States University,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,,,48823,47645,,54764,69346
447050.0,United States University,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,30394,,82440,84751,,105753,110580
447050.0,United States University,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
447263.0,Joyce University of Nursing and Health Sciences,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,35067,65048,80022,80984,74693,83350,104711
447421.0,Eagle Gate College-Layton,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,51110,55617,,,66420,,
447458.0,SAE Expression College,"Private, for-profit",1002,Audiovisual Communications Technologies/Technicians.,3,Bachelor's Degree,39602,27865,32467,38320,,37332,49030
447458.0,SAE Expression College,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,,27398,42682,41394,30675,,38910
447458.0,SAE Expression College,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,,46673,48484,,77662,79770
447458.0,SAE Expression College,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,24366,32925,30711,,34935,48232
447458.0,SAE Expression College,"Private, for-profit",5006,Film/Video and Photographic Arts.,3,Bachelor's Degree,,,23649,28323,,36742,
447935.0,ATA College,"Private, for-profit",5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",3,Bachelor's Degree,,,,,,,
448239.0,Careers Unlimited,"Private, for-profit",5106,Dental Support Services and Allied Professions.,3,Bachelor's Degree,28143,44078,45175,40049,52423,38405,40978
448354.0,Eastern International College-Belleville,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,33399,32553,,,31850,,
448673.0,Rasmussen University-Illinois,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,26167,,,,64329,,
448673.0,Rasmussen University-Illinois,"Private, for-profit",1105,Computer Systems Analysis.,3,Bachelor's Degree,,66682,61516,72522,,77746,86346
448673.0,Rasmussen University-Illinois,"Private, for-profit",1107,Computer Science.,3,Bachelor's Degree,38542,56886,55964,68381,53832,73463,72149
448673.0,Rasmussen University-Illinois,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,42213,52103,50515,57306,59685,69916,76447
448673.0,Rasmussen University-Illinois,"Private, for-profit",1304,Educational Administration and Supervision.,3,Bachelor's Degree,36433,32516,29041,31580,37480,36299,42810
448673.0,Rasmussen University-Illinois,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,42183,39439,35060,37241,39317,38902,45036
448673.0,Rasmussen University-Illinois,"Private, for-profit",4400,"Human Services, General.",3,Bachelor's Degree,43310,,,,40125,,
448673.0,Rasmussen University-Illinois,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,,30228,30668,,33744,39441
448673.0,Rasmussen University-Illinois,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,38812,,,,32482,,
448673.0,Rasmussen University-Illinois,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,40435,42125,42143,43822,46361,49420,55408
448673.0,Rasmussen University-Illinois,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,38612,31854,,,35433,,
448673.0,Rasmussen University-Illinois,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,38967,66327,73870,77728,74861,82469,94955
448673.0,Rasmussen University-Illinois,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,36809,49340,47129,50613,59693,56566,62112
448673.0,Rasmussen University-Illinois,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,38495,47670,44783,49753,53285,55860,60866
448673.0,Rasmussen University-Illinois,"Private, for-profit",5208,Finance and Financial Management Services.,3,Bachelor's Degree,32694,48056,52107,59028,47744,63775,64173
448673.0,Rasmussen University-Illinois,"Private, for-profit",5210,Human Resources Management and Services.,3,Bachelor's Degree,38596,45188,47260,49148,56465,56152,64654
448673.0,Rasmussen University-Illinois,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,37488,44306,43240,45575,41377,58760,61087
449038.0,Strayer University-Florida,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,41760,59686,61144,66674,67315,77481,83581
449038.0,Strayer University-Florida,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,42699,66456,65355,68667,71167,78793,87437
449038.0,Strayer University-Florida,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48001,38520,40448,40878,43405,50636,54929
449038.0,Strayer University-Florida,"Private, for-profit",4506,Economics.,3,Bachelor's Degree,,,,,,,
449038.0,Strayer University-Florida,"Private, for-profit",5201,"Business/Commerce, General.",3,Bachelor's Degree,47169,47245,50096,52973,55431,59763,64524
449038.0,Strayer University-Florida,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,47164,47363,44407,46825,52373,56398,59529
449038.0,Strayer University-Florida,"Private, for-profit",5211,International Business.,3,Bachelor's Degree,,,,,,,
449083.0,CBT Technology Institute-Main Campus,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",301,Natural Resources Conservation and Research.,3,Bachelor's Degree,27414,45245,43128,48226,50260,54110,67242
449339.0,American Public University System,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,26356,56355,52107,58021,68210,66564,73927
449339.0,American Public University System,"Private, for-profit",1110,Computer/Information Technology Administration and Management.,3,Bachelor's Degree,27906,63468,60192,69785,66588,79678,94292
449339.0,American Public University System,"Private, for-profit",1410,"Electrical, Electronics and Communications Engineering.",3,Bachelor's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",1508,Mechanical Engineering Related Technologies/Technicians.,3,Bachelor's Degree,28118,51987,54644,,48094,72382,
449339.0,American Public University System,"Private, for-profit",1907,"Human Development, Family Studies, and Related Services.",3,Bachelor's Degree,34640,27657,21117,21334,34347,31914,42229
449339.0,American Public University System,"Private, for-profit",2200,Non-Professional General Legal Studies (Undergraduate).,3,Bachelor's Degree,35967,41598,42123,40290,46109,47355,60106
449339.0,American Public University System,"Private, for-profit",2301,"English Language and Literature, General.",3,Bachelor's Degree,34003,34898,30771,28288,37602,34466,40154
449339.0,American Public University System,"Private, for-profit",2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,Bachelor's Degree,11938,64720,49937,,62059,,
449339.0,American Public University System,"Private, for-profit",2703,Applied Mathematics.,3,Bachelor's Degree,29881,,,,54697,,
449339.0,American Public University System,"Private, for-profit",2805,Military Science and Operational Studies.,3,Bachelor's Degree,23213,69340,58673,,55351,,
449339.0,American Public University System,"Private, for-profit",2999,"Military Technologies and Applied Sciences, Other.",3,Bachelor's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",3018,Natural Sciences.,3,Bachelor's Degree,35368,,,,,,
449339.0,American Public University System,"Private, for-profit",3020,International/Global Studies.,3,Bachelor's Degree,19636,56758,56484,64031,64133,73010,83481
449339.0,American Public University System,"Private, for-profit",3026,Cultural Studies/Critical Theory and Analysis.,3,Bachelor's Degree,16214,,,,,,
449339.0,American Public University System,"Private, for-profit",3105,Health and Physical Education/Fitness.,3,Bachelor's Degree,24781,47616,38289,40580,51381,49811,55115
449339.0,American Public University System,"Private, for-profit",3801,Philosophy.,3,Bachelor's Degree,25579,,,,,,
449339.0,American Public University System,"Private, for-profit",3802,Religion/Religious Studies.,3,Bachelor's Degree,26094,,47260,,,55605,
449339.0,American Public University System,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,32359,37948,36103,35926,39655,44912,50168
449339.0,American Public University System,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,22950,49354,51899,53200,57409,61351,69844
449339.0,American Public University System,"Private, for-profit",4302,Fire Protection.,3,Bachelor's Degree,25293,61979,76460,69285,73302,72886,81009
449339.0,American Public University System,"Private, for-profit",4303,Homeland Security.,3,Bachelor's Degree,24286,51985,53858,56993,62340,67391,75928
449339.0,American Public University System,"Private, for-profit",4304,Security Science and Technology.,3,Bachelor's Degree,31710,,46087,,49622,42158,52779
449339.0,American Public University System,"Private, for-profit",4509,International Relations and National Security Studies.,3,Bachelor's Degree,19490,53980,47260,46726,48142,63766,64125
449339.0,American Public University System,"Private, for-profit",4510,Political Science and Government.,3,Bachelor's Degree,24329,46663,54109,54342,56763,73582,87190
449339.0,American Public University System,"Private, for-profit",4511,Sociology.,3,Bachelor's Degree,30841,39082,39153,41233,47633,42708,55096
449339.0,American Public University System,"Private, for-profit",4901,Air Transportation.,3,Bachelor's Degree,,,,,,,
449339.0,American Public University System,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,36122,,,,,,
449339.0,American Public University System,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,29468,39321,42309,54215,47100,60675,63490
449339.0,American Public University System,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,28216,74655,63005,,85161,64275,82848
449339.0,American Public University System,"Private, for-profit",5199,"Health Professions and Related Clinical Sciences, Other.",3,Bachelor's Degree,18034,,,,,,
449339.0,American Public University System,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,24988,54183,54689,55825,61687,64308,74073
449339.0,American Public University System,"Private, for-profit",5203,Accounting and Related Services.,3,Bachelor's Degree,34614,42754,40574,42618,50688,46839,60064
449339.0,American Public University System,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,3,Bachelor's Degree,33000,47334,,,54563,,
449339.0,American Public University System,"Private, for-profit",5209,Hospitality Administration/Management.,3,Bachelor's Degree,35400,40039,36134,40223,37174,49055,55116
